,时间,open,high,low,close,交易状态,交易价格,交易数量,交易金额,交易费用,当前持仓,可用资金,资金利用率,资产价值,未实现盈亏,总资产,净值,策略,时间框架
124,2009-10-30 16:00:00,41.17,41.32,40.93,40.97,无,40.97,0,0.0,0.0,643,75050.04000000001,0.25981591567527584,26343.71,1393.75,101393.75,1.0139,vad,240min
125,2009-11-02 12:00:00,41.0,41.57,40.74,41.03,无,41.03,0,0.0,0.0,643,75050.04000000001,0.2600974462481538,26382.29,1432.3300000000017,101432.33000000002,1.0143,vad,240min
126,2009-11-02 16:00:00,41.0,41.18,40.65,41.13,无,41.13,0,0.0,0.0,643,75050.04000000001,0.2605661882566938,26446.59,1496.630000000001,101496.63,1.015,vad,240min
127,2009-11-03 12:00:00,40.97,41.21,40.84,41.115,无,41.115,0,0.0,0.0,643,75050.04000000001,0.26049591482099893,26436.945,1486.9850000000006,101486.98500000002,1.0149,vad,240min
128,2009-11-03 16:00:00,41.1,41.32,41.065,41.27,无,41.27,0,0.0,0.0,643,75050.04000000001,0.2612214301780795,26536.61,1586.6500000000015,101586.65000000001,1.0159,vad,240min
129,2009-11-04 12:00:00,41.52,41.86,41.4,41.65,无,41.65,0,0.0,0.0,643,75050.04000000001,0.2629941042505823,26780.95,1830.9900000000016,101830.99,1.0183,vad,240min
130,2009-11-04 16:00:00,41.65,41.85,41.29,41.31,无,41.31,0,0.0,0.0,643,75050.04000000001,0.2614084289147079,26562.33,1612.3700000000026,101612.37000000001,1.0161,vad,240min
131,2009-11-05 12:00:00,41.81,42.39,41.78,42.24,无,42.24,0,0.0,0.0,643,75050.04000000001,0.2657296187979379,27160.32,2210.3600000000006,102210.36000000002,1.0221,vad,240min
132,2009-11-05 16:00:00,42.24,42.37,42.2,42.35,无,42.35,0,0.0,0.0,643,75050.04000000001,0.26623738562035265,27231.05,2281.09,102281.09000000001,1.0228,vad,240min
133,2009-11-06 12:00:00,42.16,42.64,42.08,42.56,无,42.56,0,0.0,0.0,643,75050.04000000001,0.26720481111762484,27366.08,2416.1200000000026,102416.12000000001,1.0242,vad,240min
134,2009-11-06 16:00:00,42.56,42.61,42.45,42.59,无,42.59,0,0.0,0.0,643,75050.04000000001,0.2673428065548818,27385.370000000003,2435.4100000000035,102435.41,1.0244,vad,240min
